Cart ID,Associated Contact ID,Cart Created Date,Cart Value,Recovered,Recovery Date
921725,287304,2025-11-18,75.61,Yes,2025-11-18
921726,259815,2025-11-18,104.50,No,
921727,245578,2025-11-18,111.41,No,
921728,316986,2025-11-18,110.46,No,
921729,297548,2025-11-18,85.74,No,
921730,355552,2025-11-18,27.06,No,
921731,251431,2025-11-18,38.75,No,
921732,379024,2025-11-18,117.52,No,
921733,256765,2025-11-18,92.54,No,
921734,316802,2025-11-18,41.73,No,
921735,332817,2025-11-18,127.59,No,
921736,364159,2025-11-18,80.92,No,
921737,329016,2025-11-18,20.00,No,
921738,292404,2025-11-18,103.01,Yes,2025-11-18
921739,352765,2025-11-18,81.74,No,
921740,256855,2025-11-18,65.29,No,
921741,365952,2025-11-18,112.41,Yes,2025-11-19
921742,358101,2025-11-18,25.90,No,
921743,344707,2025-11-18,90.68,Yes,2025-11-18
921744,313762,2025-11-18,68.77,No,
921745,317315,2025-11-18,85.88,No,
921746,256328,2025-11-18,89.41,Yes,2025-11-18
921747,375528,2025-11-18,90.17,No,
921748,200742,2025-11-18,69.95,No,
921749,313023,2025-11-18,75.02,No,
921750,342792,2025-11-18,105.66,No,
921751,350174,2025-11-18,120.55,No,
921752,246394,2025-11-18,146.78,Yes,2025-11-18
921753,237036,2025-11-18,46.42,Yes,2025-11-18
921754,200884,2025-11-18,75.63,Yes,2025-11-18
921755,243452,2025-11-18,100.19,No,
921756,325349,2025-11-18,75.25,Yes,2025-11-18
921757,277968,2025-11-18,67.63,No,
921758,261313,2025-11-18,89.69,No,
921759,255672,2025-11-18,101.81,No,
921760,222027,2025-11-18,47.37,No,
921761,211807,2025-11-18,91.64,No,
921762,321972,2025-11-18,66.44,No,
921763,318263,2025-11-18,94.32,No,
921764,316128,2025-11-18,107.84,No,
921765,235632,2025-11-18,72.10,Yes,2025-11-21
921766,318615,2025-11-18,108.28,Yes,2025-11-19
921767,353116,2025-11-18,34.96,No,
921768,254391,2025-11-18,114.96,Yes,2025-11-18
921769,206805,2025-11-18,96.40,No,
921770,214693,2025-11-18,88.06,No,
921771,267301,2025-11-18,96.01,Yes,2025-11-19
921772,329027,2025-11-18,77.33,No,
921773,334547,2025-11-18,93.77,No,
921774,203100,2025-11-18,64.20,Yes,2025-11-19
921775,269818,2025-11-18,73.31,No,
921776,366308,2025-11-18,64.65,No,
921777,238339,2025-11-18,74.65,Yes,2025-11-19
921778,284597,2025-11-18,77.66,No,
921779,347684,2025-11-18,44.35,No,
921780,254905,2025-11-18,108.06,Yes,2025-11-21
921781,278343,2025-11-18,64.29,Yes,2025-11-18
921782,208610,2025-11-18,93.68,No,
921783,307193,2025-11-18,98.13,No,
921784,323133,2025-11-18,78.57,No,
921785,307413,2025-11-18,81.07,No,
921786,321088,2025-11-18,127.49,No,
921787,343193,2025-11-18,80.28,No,
921788,227038,2025-11-18,74.58,No,
921789,292173,2025-11-18,100.59,No,
921790,219010,2025-11-18,90.28,No,
921791,368165,2025-11-18,65.78,No,
921792,216315,2025-11-18,94.81,No,
921793,344504,2025-11-18,69.59,No,
921794,231985,2025-11-18,106.48,No,
921795,275342,2025-11-18,46.14,No,
921796,242847,2025-11-18,61.25,No,
921797,248073,2025-11-18,108.40,No,
921798,262934,2025-11-18,77.31,No,
921799,259663,2025-11-18,67.11,Yes,2025-11-19
921800,310865,2025-11-18,97.61,No,
921801,250028,2025-11-18,84.01,No,
921802,331102,2025-11-18,81.84,No,
921803,304238,2025-11-18,72.64,No,
921804,279694,2025-11-18,83.74,No,
921805,222073,2025-11-18,89.68,Yes,2025-11-20
921806,292489,2025-11-18,69.64,Yes,2025-11-20
921807,222761,2025-11-18,79.22,No,
921808,347447,2025-11-18,107.05,No,
921809,246504,2025-11-18,63.77,No,
921810,265316,2025-11-18,106.41,No,
921811,246919,2025-11-18,122.10,Yes,2025-11-20
921812,219247,2025-11-18,110.10,No,
921813,315252,2025-11-18,89.70,No,
921814,322143,2025-11-18,64.66,No,
921815,343008,2025-11-18,121.65,Yes,2025-11-21
921816,264917,2025-11-18,82.55,No,
921817,200645,2025-11-18,93.12,No,
921818,297793,2025-11-18,50.32,Yes,2025-11-20
921819,275977,2025-11-18,132.00,No,
921820,215264,2025-11-18,103.85,No,
921821,237803,2025-11-18,71.78,No,
921822,323877,2025-11-18,104.23,No,
921823,257060,2025-11-18,102.62,No,
921824,348994,2025-11-18,115.25,No,
921825,373162,2025-11-18,117.24,Yes,2025-11-18
921826,337372,2025-11-18,99.86,No,
921827,284244,2025-11-18,23.10,No,
921828,248757,2025-11-18,69.70,No,
921829,256677,2025-11-18,129.77,No,
921830,250369,2025-11-18,73.47,Yes,2025-11-20
921831,301937,2025-11-18,87.31,No,
921832,226693,2025-11-18,104.12,No,
921833,238044,2025-11-19,57.39,Yes,2025-11-20
921834,213960,2025-11-19,70.53,No,
921835,322300,2025-11-19,46.14,Yes,2025-11-22
921836,339403,2025-11-19,62.72,No,
921837,297972,2025-11-19,90.93,No,
921838,312808,2025-11-19,99.18,No,
921839,274711,2025-11-19,83.21,No,
921840,336470,2025-11-19,88.20,Yes,2025-11-22
921841,321029,2025-11-19,85.85,No,
921842,258873,2025-11-19,74.95,Yes,2025-11-19
921843,374496,2025-11-19,94.91,Yes,2025-11-21
921844,336315,2025-11-19,72.09,No,
921845,362638,2025-11-19,97.46,No,
921846,206219,2025-11-19,83.86,Yes,2025-11-19
921847,214026,2025-11-19,91.38,No,
921848,268241,2025-11-19,70.91,No,
921849,283706,2025-11-19,60.44,Yes,2025-11-19
921850,358649,2025-11-19,99.13,No,
921851,230324,2025-11-19,64.26,No,
921852,278200,2025-11-19,87.70,No,
921853,271196,2025-11-19,38.67,Yes,2025-11-19
921854,253281,2025-11-19,81.81,No,
921855,229598,2025-11-19,89.25,No,
921856,252384,2025-11-19,71.11,No,
921857,213700,2025-11-19,68.89,No,
921858,303454,2025-11-19,30.23,No,
921859,260556,2025-11-19,92.83,Yes,2025-11-19
921860,342644,2025-11-19,91.83,No,
921861,235306,2025-11-19,30.76,No,
921862,263354,2025-11-19,73.70,No,
921863,280362,2025-11-19,88.87,No,
921864,285652,2025-11-19,58.20,No,
921865,283821,2025-11-19,48.54,No,
921866,368419,2025-11-19,116.20,Yes,2025-11-19
921867,299900,2025-11-19,79.84,No,
921868,244997,2025-11-19,50.33,Yes,2025-11-22
921869,212604,2025-11-19,72.53,No,
921870,305418,2025-11-19,81.36,No,
921871,292295,2025-11-19,74.73,No,
921872,250969,2025-11-19,75.37,No,
921873,252229,2025-11-19,78.45,No,
921874,290203,2025-11-19,83.69,No,
921875,221112,2025-11-19,57.22,No,
921876,286487,2025-11-19,80.54,No,
921877,276393,2025-11-19,74.16,No,
921878,243454,2025-11-19,39.92,No,
921879,336576,2025-11-19,79.13,Yes,2025-11-20
921880,358025,2025-11-19,88.26,No,
921881,320507,2025-11-19,84.26,Yes,2025-11-20
921882,279804,2025-11-19,66.81,No,
921883,285762,2025-11-19,128.42,No,
921884,236544,2025-11-19,69.84,No,
921885,261724,2025-11-19,73.08,No,
921886,314189,2025-11-19,84.90,Yes,2025-11-21
921887,226490,2025-11-19,95.74,No,
921888,344708,2025-11-19,86.43,No,
921889,208661,2025-11-19,118.68,Yes,2025-11-22
921890,364413,2025-11-19,24.46,No,
921891,333390,2025-11-19,90.96,No,
921892,325014,2025-11-19,42.01,No,
921893,364439,2025-11-19,113.14,No,
921894,359837,2025-11-19,58.98,No,
921895,354141,2025-11-19,83.09,Yes,2025-11-19
921896,323793,2025-11-19,80.24,No,
921897,304704,2025-11-19,69.27,No,
921898,285768,2025-11-19,111.48,Yes,2025-11-22
921899,336358,2025-11-19,66.37,No,
921900,284938,2025-11-19,135.86,No,
921901,369418,2025-11-19,100.09,Yes,2025-11-22
921902,335857,2025-11-19,55.92,No,
921903,218009,2025-11-19,72.51,No,
921904,253619,2025-11-19,84.33,No,
921905,238469,2025-11-19,100.77,No,
921906,207048,2025-11-19,83.05,Yes,2025-11-20
921907,367916,2025-11-19,67.68,No,
921908,208069,2025-11-19,73.68,No,
921909,239038,2025-11-19,112.20,No,
921910,250985,2025-11-19,145.97,Yes,2025-11-21
921911,375469,2025-11-19,75.31,Yes,2025-11-19
921912,300555,2025-11-19,75.75,No,
921913,242502,2025-11-19,52.53,No,
921914,376798,2025-11-19,65.41,No,
921915,238136,2025-11-19,124.12,No,
921916,349451,2025-11-19,83.98,No,
921917,230461,2025-11-19,126.88,Yes,2025-11-20
921918,350493,2025-11-19,52.24,No,
921919,335620,2025-11-19,96.38,Yes,2025-11-19
921920,224207,2025-11-19,45.38,No,
921921,330625,2025-11-19,83.69,No,
921922,208314,2025-11-19,59.08,No,
921923,251053,2025-11-19,85.78,No,
921924,235195,2025-11-19,125.12,No,
921925,254530,2025-11-19,95.64,No,
921926,279354,2025-11-19,83.99,No,
921927,351142,2025-11-19,52.07,Yes,2025-11-19
921928,221048,2025-11-19,65.61,No,
921929,284800,2025-11-19,81.76,Yes,2025-11-22
921930,254672,2025-11-19,44.32,No,
921931,341187,2025-11-19,59.93,No,
921932,245975,2025-11-19,85.73,No,
921933,350420,2025-11-19,56.03,No,
921934,245203,2025-11-19,86.30,No,
921935,308786,2025-11-19,85.79,Yes,2025-11-19
921936,361793,2025-11-19,102.18,No,
921937,311825,2025-11-19,74.27,Yes,2025-11-20
921938,225237,2025-11-19,66.62,No,
921939,369475,2025-11-19,85.71,Yes,2025-11-21
921940,267783,2025-11-19,110.48,Yes,2025-11-20
921941,232111,2025-11-19,41.21,No,
921942,357823,2025-11-19,94.06,Yes,2025-11-19
921943,370256,2025-11-19,90.35,No,
921944,364751,2025-11-19,114.71,No,
921945,333675,2025-11-19,96.65,No,
921946,213453,2025-11-19,58.81,No,
921947,210821,2025-11-19,73.75,No,
921948,329295,2025-11-19,100.33,Yes,2025-11-20
921949,274808,2025-11-19,110.95,Yes,2025-11-20
921950,229052,2025-11-19,112.19,No,
921951,217191,2025-11-19,108.58,No,
921952,343437,2025-11-20,83.40,No,
921953,207124,2025-11-20,100.25,No,
921954,301023,2025-11-20,70.08,No,
921955,244988,2025-11-20,114.09,No,
921956,361737,2025-11-20,85.64,Yes,2025-11-23
921957,204204,2025-11-20,73.54,Yes,2025-11-23
921958,271471,2025-11-20,96.58,Yes,2025-11-23
921959,300404,2025-11-20,88.08,No,
921960,350066,2025-11-20,74.31,No,
921961,253465,2025-11-20,61.63,No,
921962,297686,2025-11-20,77.42,Yes,2025-11-22
921963,328402,2025-11-20,55.27,No,
921964,361654,2025-11-20,96.18,No,
921965,274471,2025-11-20,83.27,No,
921966,307726,2025-11-20,90.89,No,
921967,225445,2025-11-20,114.78,Yes,2025-11-21
921968,354994,2025-11-20,57.35,Yes,2025-11-22
921969,231869,2025-11-20,51.68,No,
921970,283824,2025-11-20,46.50,No,
921971,300018,2025-11-20,86.03,Yes,2025-11-22
921972,251214,2025-11-20,97.23,No,
921973,317552,2025-11-20,82.13,No,
921974,337476,2025-11-20,89.91,No,
921975,211411,2025-11-20,79.21,No,
921976,326426,2025-11-20,84.19,Yes,2025-11-21
921977,270192,2025-11-20,72.32,No,
921978,250420,2025-11-20,97.85,No,
921979,256146,2025-11-20,50.22,Yes,2025-11-21
921980,249740,2025-11-20,111.38,Yes,2025-11-22
921981,202730,2025-11-20,109.01,No,
921982,249919,2025-11-20,76.35,Yes,2025-11-21
921983,332870,2025-11-20,74.98,No,
921984,358556,2025-11-20,86.37,No,
921985,301090,2025-11-20,110.12,No,
921986,272077,2025-11-20,72.82,Yes,2025-11-21
921987,301411,2025-11-20,79.24,No,
921988,345457,2025-11-20,63.59,No,
921989,260186,2025-11-20,57.55,No,
921990,367439,2025-11-20,89.06,Yes,2025-11-23
921991,335637,2025-11-20,63.69,Yes,2025-11-23
921992,204498,2025-11-20,78.61,No,
921993,366133,2025-11-20,54.61,No,
921994,220809,2025-11-20,59.88,No,
921995,231017,2025-11-20,71.26,No,
921996,269455,2025-11-20,38.62,Yes,2025-11-20
921997,318918,2025-11-20,30.53,No,
921998,299895,2025-11-20,52.38,Yes,2025-11-22
921999,205776,2025-11-20,79.87,Yes,2025-11-21
922000,312743,2025-11-20,99.61,No,
922001,250846,2025-11-20,99.45,No,
922002,225187,2025-11-20,89.77,No,
922003,348650,2025-11-20,69.75,No,
922004,280973,2025-11-20,78.50,No,
922005,211236,2025-11-20,53.70,No,
922006,317436,2025-11-20,51.49,No,
922007,376845,2025-11-20,94.70,Yes,2025-11-23
922008,312339,2025-11-20,121.21,No,
922009,278568,2025-11-20,54.55,Yes,2025-11-20
922010,248401,2025-11-20,104.39,No,
922011,364009,2025-11-20,86.72,No,
922012,378350,2025-11-20,88.97,No,
922013,247526,2025-11-20,70.33,No,
922014,305663,2025-11-20,54.04,No,
922015,233303,2025-11-20,62.62,No,
922016,267651,2025-11-20,118.95,No,
922017,329207,2025-11-20,71.11,Yes,2025-11-21
922018,303004,2025-11-20,100.00,No,
922019,218965,2025-11-20,94.78,No,
922020,319020,2025-11-20,108.83,No,
922021,218289,2025-11-20,64.75,No,
922022,330039,2025-11-20,92.28,Yes,2025-11-21
922023,356809,2025-11-20,60.00,No,
922024,287794,2025-11-20,105.13,No,
922025,203088,2025-11-20,44.64,No,
922026,312248,2025-11-20,84.57,No,
922027,358418,2025-11-20,129.82,No,
922028,273933,2025-11-20,82.50,No,
922029,236264,2025-11-20,97.48,No,
922030,314726,2025-11-20,48.49,No,
922031,353521,2025-11-20,56.59,No,
922032,371126,2025-11-20,72.48,No,
922033,375340,2025-11-20,100.19,No,
922034,229208,2025-11-20,65.21,No,
922035,336707,2025-11-20,64.92,No,
922036,268979,2025-11-20,107.19,No,
922037,349711,2025-11-20,68.93,No,
922038,242781,2025-11-20,54.34,No,
922039,248357,2025-11-20,91.23,Yes,2025-11-22
922040,349326,2025-11-20,102.12,No,
922041,219177,2025-11-20,66.08,No,
922042,262425,2025-11-20,137.83,No,
922043,378886,2025-11-20,60.30,No,
922044,206082,2025-11-20,115.38,No,
922045,283097,2025-11-20,89.45,No,
922046,301596,2025-11-20,120.00,No,
922047,243068,2025-11-20,130.04,No,
922048,307042,2025-11-20,98.88,No,
922049,307158,2025-11-20,81.54,Yes,2025-11-20
922050,274616,2025-11-20,55.35,No,
922051,289577,2025-11-20,132.55,Yes,2025-11-22
922052,340647,2025-11-20,84.83,No,
922053,301613,2025-11-20,120.03,No,
922054,259673,2025-11-20,116.25,No,
922055,376648,2025-11-20,81.87,Yes,2025-11-20
922056,210325,2025-11-20,59.90,No,
922057,294193,2025-11-20,81.03,No,
922058,200470,2025-11-20,82.45,No,
922059,341058,2025-11-20,112.57,No,
922060,220083,2025-11-20,64.86,No,
922061,281287,2025-11-20,75.80,No,
922062,215111,2025-11-20,117.78,No,
922063,231349,2025-11-20,118.35,No,
922064,309095,2025-11-20,86.57,Yes,2025-11-21
922065,279474,2025-11-20,102.41,No,
922066,348114,2025-11-20,72.66,No,
922067,250195,2025-11-21,46.59,No,
922068,242006,2025-11-21,129.47,No,
922069,284861,2025-11-21,86.45,No,
922070,293180,2025-11-21,133.30,No,
922071,251141,2025-11-21,139.74,No,
922072,201146,2025-11-21,56.05,Yes,2025-11-22
922073,272379,2025-11-21,85.82,Yes,2025-11-23
922074,263894,2025-11-21,126.98,No,
922075,259521,2025-11-21,120.29,No,
922076,287188,2025-11-21,53.60,Yes,2025-11-24
922077,331993,2025-11-21,112.76,No,
922078,343796,2025-11-21,95.78,Yes,2025-11-24
922079,254185,2025-11-21,133.20,No,
922080,259092,2025-11-21,57.05,Yes,2025-11-22
922081,225324,2025-11-21,56.08,No,
922082,263410,2025-11-21,63.17,No,
922083,225403,2025-11-21,32.27,No,
922084,313979,2025-11-21,72.94,Yes,2025-11-23
922085,347501,2025-11-21,48.38,No,
922086,348267,2025-11-21,122.37,No,
922087,248283,2025-11-21,74.51,No,
922088,277144,2025-11-21,83.58,No,
922089,346281,2025-11-21,89.04,Yes,2025-11-22
922090,369838,2025-11-21,113.75,Yes,2025-11-21
922091,315418,2025-11-21,73.06,No,
922092,262775,2025-11-21,84.74,No,
922093,323632,2025-11-21,92.41,Yes,2025-11-21
922094,251324,2025-11-21,100.00,Yes,2025-11-24
922095,307672,2025-11-21,135.72,No,
922096,210120,2025-11-21,86.20,No,
922097,209316,2025-11-21,86.80,Yes,2025-11-22
922098,369911,2025-11-21,93.06,No,
922099,292019,2025-11-21,83.64,Yes,2025-11-22
922100,230918,2025-11-21,36.16,No,
922101,214344,2025-11-21,92.62,No,
922102,257713,2025-11-21,94.05,No,
922103,331606,2025-11-21,87.13,No,
922104,213540,2025-11-21,118.28,No,
922105,372319,2025-11-21,75.29,No,
922106,369691,2025-11-21,93.11,Yes,2025-11-22
922107,313428,2025-11-21,91.45,No,
922108,226886,2025-11-21,99.79,No,
922109,251579,2025-11-21,89.63,Yes,2025-11-23
922110,225264,2025-11-21,60.49,No,
922111,271727,2025-11-21,93.74,Yes,2025-11-23
922112,323041,2025-11-21,64.39,No,
922113,262026,2025-11-21,65.87,Yes,2025-11-21
922114,272846,2025-11-21,85.35,No,
922115,316750,2025-11-21,117.06,Yes,2025-11-24
922116,324953,2025-11-21,52.80,No,
922117,294716,2025-11-21,91.45,No,
922118,318552,2025-11-21,71.17,No,
922119,306992,2025-11-21,61.52,No,
922120,267369,2025-11-21,76.86,Yes,2025-11-21
922121,256708,2025-11-21,74.61,No,
922122,201567,2025-11-21,120.96,No,
922123,259029,2025-11-21,73.40,No,
922124,251429,2025-11-21,131.00,No,
922125,302805,2025-11-21,67.87,Yes,2025-11-21
922126,286396,2025-11-21,87.11,No,
922127,275191,2025-11-21,127.34,Yes,2025-11-21
922128,301505,2025-11-21,66.06,No,
922129,334262,2025-11-21,94.21,No,
922130,248624,2025-11-21,93.66,No,
922131,206829,2025-11-21,97.05,No,
922132,231690,2025-11-21,31.58,No,
922133,221430,2025-11-21,87.42,No,
922134,269153,2025-11-21,88.03,Yes,2025-11-23
922135,301089,2025-11-21,79.05,Yes,2025-11-24
922136,369735,2025-11-21,88.35,No,
922137,370340,2025-11-21,71.50,No,
922138,353914,2025-11-21,91.10,Yes,2025-11-22
922139,241861,2025-11-21,117.79,No,
922140,202572,2025-11-21,72.69,No,
922141,295561,2025-11-21,96.32,Yes,2025-11-22
922142,350133,2025-11-21,44.99,No,
922143,282654,2025-11-21,48.67,No,
922144,378699,2025-11-21,87.38,No,
922145,353632,2025-11-21,59.95,No,
922146,233968,2025-11-21,60.48,No,
922147,367602,2025-11-21,46.28,No,
922148,224653,2025-11-21,74.35,No,
922149,357451,2025-11-21,23.98,No,
922150,361328,2025-11-21,79.56,No,
922151,229537,2025-11-21,73.09,No,
922152,205242,2025-11-21,37.29,No,
922153,257780,2025-11-21,48.70,No,
922154,218254,2025-11-21,85.57,No,
922155,244525,2025-11-21,78.71,No,
922156,255396,2025-11-21,89.55,Yes,2025-11-22
922157,328433,2025-11-21,75.05,No,
922158,306377,2025-11-21,84.24,No,
922159,306413,2025-11-21,70.65,No,
922160,258517,2025-11-21,108.59,No,
922161,253313,2025-11-21,136.20,No,
922162,340134,2025-11-21,39.44,No,
922163,224232,2025-11-21,81.14,No,
922164,332635,2025-11-21,73.81,No,
922165,205058,2025-11-21,125.00,No,
922166,369730,2025-11-21,96.19,Yes,2025-11-24
922167,265619,2025-11-21,78.35,No,
922168,200878,2025-11-21,95.02,No,
922169,361937,2025-11-21,116.55,No,
922170,363965,2025-11-21,110.31,No,
922171,294518,2025-11-21,121.99,No,
922172,208785,2025-11-21,133.19,No,
922173,342604,2025-11-21,83.98,No,
922174,339684,2025-11-21,123.10,No,
922175,251028,2025-11-21,84.25,No,
922176,220544,2025-11-21,98.69,No,
922177,273573,2025-11-21,123.14,No,
922178,221940,2025-11-21,101.33,No,
922179,298016,2025-11-21,90.14,Yes,2025-11-23
922180,230626,2025-11-21,71.46,No,
922181,311920,2025-11-21,100.81,No,
922182,304852,2025-11-21,77.43,Yes,2025-11-21
922183,256608,2025-11-21,86.17,No,
922184,304856,2025-11-21,87.55,Yes,2025-11-21
922185,281615,2025-11-21,78.33,Yes,2025-11-23
922186,202723,2025-11-21,58.75,Yes,2025-11-23
922187,322861,2025-11-21,109.46,No,
922188,361413,2025-11-21,105.27,No,
922189,243114,2025-11-21,100.94,Yes,2025-11-23
922190,334418,2025-11-21,86.86,No,
922191,287121,2025-11-21,52.24,No,
922192,242643,2025-11-21,58.17,No,
922193,275741,2025-11-21,53.42,Yes,2025-11-22
922194,373007,2025-11-21,63.56,Yes,2025-11-24
922195,333072,2025-11-21,109.71,No,
922196,217233,2025-11-21,54.52,No,
922197,231752,2025-11-21,113.02,Yes,2025-11-23
922198,349686,2025-11-21,74.22,Yes,2025-11-24
922199,268621,2025-11-22,62.21,Yes,2025-11-24
922200,247672,2025-11-22,90.55,Yes,2025-11-23
922201,293137,2025-11-22,98.79,No,
922202,359913,2025-11-22,116.08,No,
922203,322861,2025-11-22,86.92,No,
922204,286605,2025-11-22,90.96,No,
922205,270347,2025-11-22,85.91,No,
922206,228365,2025-11-22,75.74,No,
922207,374398,2025-11-22,87.71,Yes,2025-11-25
922208,218576,2025-11-22,84.89,Yes,2025-11-22
922209,262520,2025-11-22,114.56,No,
922210,327461,2025-11-22,70.11,No,
922211,242645,2025-11-22,66.82,No,
922212,292686,2025-11-22,93.72,No,
922213,239378,2025-11-22,64.13,No,
922214,247080,2025-11-22,102.96,No,
922215,324699,2025-11-22,94.82,Yes,2025-11-23
922216,345703,2025-11-22,79.81,No,
922217,347863,2025-11-22,92.31,No,
922218,348050,2025-11-22,99.43,No,
922219,288070,2025-11-22,140.38,No,
922220,287799,2025-11-22,109.06,No,
922221,328602,2025-11-22,39.97,No,
922222,249216,2025-11-22,59.36,Yes,2025-11-25
922223,311848,2025-11-22,108.39,No,
922224,264288,2025-11-22,92.83,No,
922225,327423,2025-11-22,58.94,No,
922226,368955,2025-11-22,32.94,No,
922227,325998,2025-11-22,75.20,No,
922228,379003,2025-11-22,42.16,Yes,2025-11-23
922229,212339,2025-11-22,79.52,No,
922230,354356,2025-11-22,128.51,No,
922231,367764,2025-11-22,77.41,No,
922232,365636,2025-11-22,75.56,Yes,2025-11-24
922233,310127,2025-11-22,92.33,No,
922234,243786,2025-11-22,79.60,Yes,2025-11-24
922235,280617,2025-11-22,116.79,Yes,2025-11-23
922236,231206,2025-11-22,86.97,Yes,2025-11-25
922237,335587,2025-11-22,70.57,No,
922238,253768,2025-11-22,122.72,Yes,2025-11-24
922239,256824,2025-11-22,75.17,Yes,2025-11-25
922240,343428,2025-11-22,49.74,Yes,2025-11-24
922241,203778,2025-11-22,124.93,No,
922242,351975,2025-11-22,91.68,No,
922243,326343,2025-11-22,86.05,No,
922244,370290,2025-11-22,49.75,No,
