Record ID,Deal Name,Deal Stage,Pipeline,Amount,Create Date,Close Date,Associated Contact ID,Deal owner,Google ad click id,Customer first order date
521291,Order 521291,Closed won,Ecommerce Pipeline,66.99,2026-02-09,2026-02-09,120309,PureGlow Storefront,Cj0KCQ42x00020582AbVxYz,2025-03-29
521292,Order 521292,Closed won,Ecommerce Pipeline,44.30,2026-02-09,2026-02-09,220107,PureGlow Storefront,Cj0KCQ42x00020583AbVxYz,2026-02-09
521293,Order 521293,Closed won,Ecommerce Pipeline,109.67,2026-02-09,2026-02-09,200667,PureGlow Storefront,Cj0KCQ42x00020584AbVxYz,2025-12-03
521294,Order 521294,Closed won,Ecommerce Pipeline,43.64,2026-02-09,2026-02-09,220108,PureGlow Storefront,Cj0KCQ42x00020585AbVxYz,2026-02-09
521295,Order 521295,Closed won,Ecommerce Pipeline,72.95,2026-02-09,2026-02-09,220109,PureGlow Storefront,Cj0KCQ42x00020586AbVxYz,2026-02-09
521296,Order 521296,Closed won,Ecommerce Pipeline,66.86,2026-02-09,2026-02-09,220110,PureGlow Storefront,Cj0KCQ42x00020587AbVxYz,2026-02-09
521297,Order 521297,Closed won,Ecommerce Pipeline,18.00,2026-02-09,2026-02-09,215098,PureGlow Storefront,Cj0KCQ42x00020588AbVxYz,2026-01-23
521298,Order 521298,Closed won,Ecommerce Pipeline,95.29,2026-02-09,2026-02-09,169704,PureGlow Storefront,Cj0KCQ42x00020589AbVxYz,2025-08-30
521299,Order 521299,Closed won,Ecommerce Pipeline,80.66,2026-02-09,2026-02-09,220111,PureGlow Storefront,,2026-02-09
521300,Order 521300,Closed won,Ecommerce Pipeline,85.80,2026-02-09,2026-02-09,220112,PureGlow Storefront,Cj0KCQ42x00020590AbVxYz,2026-02-09
521301,Order 521301,Closed won,Ecommerce Pipeline,54.14,2026-02-09,2026-02-09,220113,PureGlow Storefront,Cj0KCQ42x00020591AbVxYz,2026-02-09
521302,Order 521302,Closed won,Ecommerce Pipeline,83.33,2026-02-09,2026-02-09,220114,PureGlow Storefront,Cj0KCQ42x00020592AbVxYz,2026-02-09
521303,Order 521303,Closed won,Ecommerce Pipeline,72.48,2026-02-09,2026-02-09,220115,PureGlow Storefront,Cj0KCQ42x00020593AbVxYz,2026-02-09
521304,Order 521304,Closed won,Ecommerce Pipeline,45.87,2026-02-09,2026-02-09,202097,PureGlow Storefront,Cj0KCQ42x00020594AbVxYz,2025-12-08
521305,Order 521305,Closed won,Ecommerce Pipeline,80.85,2026-02-09,2026-02-09,148654,PureGlow Storefront,Cj0KCQ42x00020595AbVxYz,2025-09-27
521306,Order 521306,Closed won,Ecommerce Pipeline,72.89,2026-02-09,2026-02-09,220116,PureGlow Storefront,Cj0KCQ42x00020596AbVxYz,2026-02-09
521307,Order 521307,Closed won,Ecommerce Pipeline,73.95,2026-02-09,2026-02-09,220117,PureGlow Storefront,Cj0KCQ42x00020597AbVxYz,2026-02-09
521308,Order 521308,Closed won,Ecommerce Pipeline,27.02,2026-02-09,2026-02-09,220118,PureGlow Storefront,Cj0KCQ42x00020598AbVxYz,2026-02-09
521309,Order 521309,Closed won,Ecommerce Pipeline,77.44,2026-02-09,2026-02-09,220119,PureGlow Storefront,Cj0KCQ42x00020599AbVxYz,2026-02-09
521310,Order 521310,Closed won,Ecommerce Pipeline,77.07,2026-02-09,2026-02-09,220120,PureGlow Storefront,Cj0KCQ42x00020600AbVxYz,2026-02-09
521311,Order 521311,Closed won,Ecommerce Pipeline,53.85,2026-02-09,2026-02-09,160282,PureGlow Storefront,,2025-06-21
521312,Order 521312,Closed won,Ecommerce Pipeline,80.96,2026-02-09,2026-02-09,220121,PureGlow Storefront,Cj0KCQ42x00020601AbVxYz,2026-02-09
521313,Order 521313,Closed won,Ecommerce Pipeline,75.43,2026-02-09,2026-02-09,206845,PureGlow Storefront,Cj0KCQ42x00020602AbVxYz,2025-12-25
521314,Order 521314,Closed won,Ecommerce Pipeline,63.13,2026-02-09,2026-02-09,202453,PureGlow Storefront,Cj0KCQ42x00020603AbVxYz,2025-12-09
521315,Order 521315,Closed won,Ecommerce Pipeline,78.01,2026-02-09,2026-02-09,220122,PureGlow Storefront,Cj0KCQ42x00020604AbVxYz,2026-02-09
521316,Order 521316,Closed won,Ecommerce Pipeline,79.69,2026-02-09,2026-02-09,220123,PureGlow Storefront,Cj0KCQ42x00020605AbVxYz,2026-02-09
521317,Order 521317,Closed won,Ecommerce Pipeline,76.62,2026-02-09,2026-02-09,209166,PureGlow Storefront,Cj0KCQ42x00020606AbVxYz,2026-01-02
521318,Order 521318,Closed won,Ecommerce Pipeline,51.86,2026-02-09,2026-02-09,220124,PureGlow Storefront,Cj0KCQ42x00020607AbVxYz,2026-02-09
521319,Order 521319,Closed won,Ecommerce Pipeline,66.97,2026-02-09,2026-02-09,138633,PureGlow Storefront,Cj0KCQ42x00020608AbVxYz,2025-10-04
521320,Order 521320,Closed won,Ecommerce Pipeline,133.17,2026-02-09,2026-02-09,149124,PureGlow Storefront,Cj0KCQ42x00020609AbVxYz,2025-01-26
521321,Order 521321,Closed won,Ecommerce Pipeline,97.18,2026-02-09,2026-02-09,204100,PureGlow Storefront,Cj0KCQ42x00020610AbVxYz,2025-12-15
521322,Order 521322,Closed won,Ecommerce Pipeline,67.30,2026-02-09,2026-02-09,220125,PureGlow Storefront,Cj0KCQ42x00020611AbVxYz,2026-02-09
521323,Order 521323,Closed won,Ecommerce Pipeline,79.26,2026-02-09,2026-02-09,220126,PureGlow Storefront,Cj0KCQ42x00020612AbVxYz,2026-02-09
521324,Order 521324,Closed won,Ecommerce Pipeline,90.69,2026-02-09,2026-02-09,220127,PureGlow Storefront,Cj0KCQ42x00020613AbVxYz,2026-02-09
521325,Order 521325,Closed won,Ecommerce Pipeline,85.53,2026-02-09,2026-02-09,220128,PureGlow Storefront,Cj0KCQ42x00020614AbVxYz,2026-02-09
521326,Order 521326,Closed won,Ecommerce Pipeline,57.71,2026-02-09,2026-02-09,213429,PureGlow Storefront,Cj0KCQ42x00020615AbVxYz,2026-01-17
521327,Order 521327,Closed won,Ecommerce Pipeline,47.60,2026-02-09,2026-02-09,202977,PureGlow Storefront,Cj0KCQ42x00020616AbVxYz,2025-12-11
521328,Order 521328,Closed won,Ecommerce Pipeline,87.62,2026-02-09,2026-02-09,220129,PureGlow Storefront,Cj0KCQ42x00020617AbVxYz,2026-02-09
521329,Order 521329,Closed won,Ecommerce Pipeline,85.81,2026-02-09,2026-02-09,220130,PureGlow Storefront,Cj0KCQ42x00020618AbVxYz,2026-02-09
521330,Order 521330,Closed won,Ecommerce Pipeline,75.47,2026-02-09,2026-02-09,220131,PureGlow Storefront,,2026-02-09
521331,Order 521331,Closed won,Ecommerce Pipeline,53.61,2026-02-09,2026-02-09,220132,PureGlow Storefront,Cj0KCQ42x00020619AbVxYz,2026-02-09
521332,Order 521332,Closed won,Ecommerce Pipeline,113.84,2026-02-09,2026-02-09,220133,PureGlow Storefront,Cj0KCQ42x00020620AbVxYz,2026-02-09
521333,Order 521333,Closed won,Ecommerce Pipeline,97.20,2026-02-09,2026-02-09,220134,PureGlow Storefront,Cj0KCQ42x00020621AbVxYz,2026-02-09
521334,Order 521334,Closed won,Ecommerce Pipeline,84.35,2026-02-09,2026-02-09,220135,PureGlow Storefront,Cj0KCQ42x00020622AbVxYz,2026-02-09
521335,Order 521335,Closed won,Ecommerce Pipeline,69.79,2026-02-09,2026-02-09,206028,PureGlow Storefront,Cj0KCQ42x00020623AbVxYz,2025-12-22
521336,Order 521336,Closed won,Ecommerce Pipeline,46.56,2026-02-09,2026-02-09,220136,PureGlow Storefront,Cj0KCQ42x00020624AbVxYz,2026-02-09
521337,Order 521337,Closed won,Ecommerce Pipeline,54.53,2026-02-09,2026-02-09,220137,PureGlow Storefront,Cj0KCQ42x00020625AbVxYz,2026-02-09
521338,Order 521338,Closed won,Ecommerce Pipeline,100.62,2026-02-09,2026-02-09,220138,PureGlow Storefront,Cj0KCQ42x00020626AbVxYz,2026-02-09
521339,Order 521339,Closed won,Ecommerce Pipeline,39.05,2026-02-09,2026-02-09,218020,PureGlow Storefront,Cj0KCQ42x00020627AbVxYz,2026-02-02
521340,Order 521340,Closed won,Ecommerce Pipeline,110.33,2026-02-09,2026-02-09,220139,PureGlow Storefront,Cj0KCQ42x00020628AbVxYz,2026-02-09
521341,Order 521341,Closed won,Ecommerce Pipeline,42.43,2026-02-09,2026-02-09,220140,PureGlow Storefront,Cj0KCQ42x00020629AbVxYz,2026-02-09
521342,Order 521342,Closed won,Ecommerce Pipeline,70.31,2026-02-09,2026-02-09,220141,PureGlow Storefront,Cj0KCQ42x00020630AbVxYz,2026-02-09
521343,Order 521343,Closed won,Ecommerce Pipeline,56.31,2026-02-09,2026-02-09,220142,PureGlow Storefront,Cj0KCQ42x00020631AbVxYz,2026-02-09
521344,Order 521344,Closed won,Ecommerce Pipeline,36.86,2026-02-09,2026-02-09,207728,PureGlow Storefront,Cj0KCQ42x00020632AbVxYz,2025-12-28
521345,Order 521345,Closed won,Ecommerce Pipeline,98.07,2026-02-09,2026-02-09,220143,PureGlow Storefront,Cj0KCQ42x00020633AbVxYz,2026-02-09
521346,Order 521346,Closed won,Ecommerce Pipeline,82.81,2026-02-09,2026-02-09,220144,PureGlow Storefront,Cj0KCQ42x00020634AbVxYz,2026-02-09
521347,Order 521347,Closed won,Ecommerce Pipeline,61.19,2026-02-09,2026-02-09,220145,PureGlow Storefront,Cj0KCQ42x00020635AbVxYz,2026-02-09
521348,Order 521348,Closed won,Ecommerce Pipeline,109.38,2026-02-09,2026-02-09,220146,PureGlow Storefront,Cj0KCQ42x00020636AbVxYz,2026-02-09
521349,Order 521349,Closed won,Ecommerce Pipeline,72.24,2026-02-09,2026-02-09,220147,PureGlow Storefront,Cj0KCQ42x00020637AbVxYz,2026-02-09
521350,Order 521350,Closed won,Ecommerce Pipeline,95.80,2026-02-09,2026-02-09,160423,PureGlow Storefront,Cj0KCQ42x00020638AbVxYz,2024-12-06
521351,Order 521351,Closed won,Ecommerce Pipeline,48.24,2026-02-09,2026-02-09,149353,PureGlow Storefront,Cj0KCQ42x00020639AbVxYz,2025-08-07
521352,Order 521352,Closed won,Ecommerce Pipeline,94.09,2026-02-09,2026-02-09,220148,PureGlow Storefront,Cj0KCQ42x00020640AbVxYz,2026-02-09
521353,Order 521353,Closed won,Ecommerce Pipeline,45.47,2026-02-09,2026-02-09,220149,PureGlow Storefront,Cj0KCQ42x00020641AbVxYz,2026-02-09
521354,Order 521354,Closed won,Ecommerce Pipeline,65.27,2026-02-09,2026-02-09,201076,PureGlow Storefront,Cj0KCQ42x00020642AbVxYz,2025-12-04
521355,Order 521355,Closed won,Ecommerce Pipeline,52.98,2026-02-09,2026-02-09,220150,PureGlow Storefront,,2026-02-09
521356,Order 521356,Closed won,Ecommerce Pipeline,82.93,2026-02-09,2026-02-09,185263,PureGlow Storefront,Cj0KCQ42x00020643AbVxYz,2025-04-11
521357,Order 521357,Closed won,Ecommerce Pipeline,99.42,2026-02-09,2026-02-09,170709,PureGlow Storefront,Cj0KCQ42x00020644AbVxYz,2025-08-07
521358,Order 521358,Closed won,Ecommerce Pipeline,88.70,2026-02-09,2026-02-09,214368,PureGlow Storefront,Cj0KCQ42x00020645AbVxYz,2026-01-20
521359,Order 521359,Closed won,Ecommerce Pipeline,69.85,2026-02-09,2026-02-09,215862,PureGlow Storefront,Cj0KCQ42x00020646AbVxYz,2026-01-25
521360,Order 521360,Closed won,Ecommerce Pipeline,65.36,2026-02-09,2026-02-09,181259,PureGlow Storefront,Cj0KCQ42x00020647AbVxYz,2025-09-16
521361,Order 521361,Closed won,Ecommerce Pipeline,61.55,2026-02-09,2026-02-09,162602,PureGlow Storefront,Cj0KCQ42x00020648AbVxYz,2025-07-04
521362,Order 521362,Closed won,Ecommerce Pipeline,52.26,2026-02-09,2026-02-09,220151,PureGlow Storefront,Cj0KCQ42x00020649AbVxYz,2026-02-09
521363,Order 521363,Closed won,Ecommerce Pipeline,59.33,2026-02-09,2026-02-09,220152,PureGlow Storefront,Cj0KCQ42x00020650AbVxYz,2026-02-09
521364,Order 521364,Closed won,Ecommerce Pipeline,94.49,2026-02-09,2026-02-09,220153,PureGlow Storefront,Cj0KCQ42x00020651AbVxYz,2026-02-09
521365,Order 521365,Closed won,Ecommerce Pipeline,78.09,2026-02-09,2026-02-09,174201,PureGlow Storefront,Cj0KCQ42x00020652AbVxYz,2025-10-03
521366,Order 521366,Closed won,Ecommerce Pipeline,118.76,2026-02-09,2026-02-09,220154,PureGlow Storefront,Cj0KCQ42x00020653AbVxYz,2026-02-09
521367,Order 521367,Closed won,Ecommerce Pipeline,71.18,2026-02-09,2026-02-09,220155,PureGlow Storefront,Cj0KCQ42x00020654AbVxYz,2026-02-09
521368,Order 521368,Closed won,Ecommerce Pipeline,90.95,2026-02-09,2026-02-09,188116,PureGlow Storefront,Cj0KCQ42x00020655AbVxYz,2025-08-18
521369,Order 521369,Closed won,Ecommerce Pipeline,87.70,2026-02-09,2026-02-09,220156,PureGlow Storefront,Cj0KCQ42x00020656AbVxYz,2026-02-09
521370,Order 521370,Closed won,Ecommerce Pipeline,61.62,2026-02-09,2026-02-09,205221,PureGlow Storefront,,2025-12-19
521371,Order 521371,Closed won,Ecommerce Pipeline,43.13,2026-02-09,2026-02-09,159414,PureGlow Storefront,Cj0KCQ42x00020657AbVxYz,2025-07-23
521372,Order 521372,Closed won,Ecommerce Pipeline,27.06,2026-02-09,2026-02-09,220157,PureGlow Storefront,Cj0KCQ42x00020658AbVxYz,2026-02-09
521373,Order 521373,Closed won,Ecommerce Pipeline,76.55,2026-02-09,2026-02-09,156466,PureGlow Storefront,Cj0KCQ42x00020659AbVxYz,2025-07-07
521374,Order 521374,Closed won,Ecommerce Pipeline,117.47,2026-02-09,2026-02-09,220158,PureGlow Storefront,Cj0KCQ42x00020660AbVxYz,2026-02-09
521375,Order 521375,Closed won,Ecommerce Pipeline,45.14,2026-02-09,2026-02-09,187958,PureGlow Storefront,Cj0KCQ42x00020661AbVxYz,2025-05-03
521376,Order 521376,Closed won,Ecommerce Pipeline,101.74,2026-02-09,2026-02-09,188119,PureGlow Storefront,Cj0KCQ42x00020662AbVxYz,2024-10-16
521377,Order 521377,Closed won,Ecommerce Pipeline,76.25,2026-02-09,2026-02-09,220159,PureGlow Storefront,,2026-02-09
521378,Order 521378,Closed won,Ecommerce Pipeline,86.32,2026-02-09,2026-02-09,220160,PureGlow Storefront,Cj0KCQ42x00020663AbVxYz,2026-02-09
521379,Order 521379,Closed won,Ecommerce Pipeline,73.09,2026-02-09,2026-02-09,220161,PureGlow Storefront,Cj0KCQ42x00020664AbVxYz,2026-02-09
521380,Order 521380,Closed won,Ecommerce Pipeline,75.69,2026-02-09,2026-02-09,220162,PureGlow Storefront,Cj0KCQ42x00020665AbVxYz,2026-02-09
521381,Order 521381,Closed won,Ecommerce Pipeline,94.10,2026-02-09,2026-02-09,220163,PureGlow Storefront,Cj0KCQ42x00020666AbVxYz,2026-02-09
521382,Order 521382,Closed won,Ecommerce Pipeline,56.36,2026-02-09,2026-02-09,216042,PureGlow Storefront,Cj0KCQ42x00020667AbVxYz,2026-01-26
521383,Order 521383,Closed won,Ecommerce Pipeline,80.29,2026-02-09,2026-02-09,220164,PureGlow Storefront,Cj0KCQ42x00020668AbVxYz,2026-02-09
521384,Order 521384,Closed won,Ecommerce Pipeline,55.56,2026-02-09,2026-02-09,220165,PureGlow Storefront,Cj0KCQ42x00020669AbVxYz,2026-02-09
521385,Order 521385,Closed won,Ecommerce Pipeline,69.45,2026-02-09,2026-02-09,155432,PureGlow Storefront,Cj0KCQ42x00020670AbVxYz,2025-02-14
521386,Order 521386,Closed won,Ecommerce Pipeline,84.48,2026-02-09,2026-02-09,131707,PureGlow Storefront,Cj0KCQ42x00020671AbVxYz,2025-02-11
521387,Order 521387,Closed won,Ecommerce Pipeline,45.47,2026-02-09,2026-02-09,201794,PureGlow Storefront,,2025-12-07
521388,Order 521388,Closed won,Ecommerce Pipeline,52.37,2026-02-09,2026-02-09,126810,PureGlow Storefront,Cj0KCQ42x00020672AbVxYz,2025-08-25
521389,Order 521389,Closed won,Ecommerce Pipeline,56.65,2026-02-09,2026-02-09,220166,PureGlow Storefront,Cj0KCQ42x00020673AbVxYz,2026-02-09
521390,Order 521390,Closed won,Ecommerce Pipeline,43.57,2026-02-09,2026-02-09,162319,PureGlow Storefront,Cj0KCQ42x00020674AbVxYz,2024-11-27
521391,Order 521391,Closed won,Ecommerce Pipeline,72.32,2026-02-09,2026-02-09,220167,PureGlow Storefront,Cj0KCQ42x00020675AbVxYz,2026-02-09
521392,Order 521392,Closed won,Ecommerce Pipeline,54.56,2026-02-09,2026-02-09,220168,PureGlow Storefront,Cj0KCQ42x00020676AbVxYz,2026-02-09
521393,Order 521393,Closed won,Ecommerce Pipeline,71.01,2026-02-09,2026-02-09,220169,PureGlow Storefront,Cj0KCQ42x00020677AbVxYz,2026-02-09
521394,Order 521394,Closed won,Ecommerce Pipeline,78.82,2026-02-09,2026-02-09,218399,PureGlow Storefront,Cj0KCQ42x00020678AbVxYz,2026-02-03
521395,Order 521395,Closed won,Ecommerce Pipeline,86.90,2026-02-09,2026-02-09,220170,PureGlow Storefront,Cj0KCQ42x00020679AbVxYz,2026-02-09
521396,Order 521396,Closed won,Ecommerce Pipeline,72.06,2026-02-09,2026-02-09,220171,PureGlow Storefront,Cj0KCQ42x00020680AbVxYz,2026-02-09
521397,Order 521397,Closed won,Ecommerce Pipeline,57.15,2026-02-09,2026-02-09,220172,PureGlow Storefront,Cj0KCQ42x00020681AbVxYz,2026-02-09
521398,Order 521398,Closed won,Ecommerce Pipeline,64.04,2026-02-09,2026-02-09,220173,PureGlow Storefront,Cj0KCQ42x00020682AbVxYz,2026-02-09
521399,Order 521399,Closed won,Ecommerce Pipeline,55.49,2026-02-09,2026-02-09,220174,PureGlow Storefront,,2026-02-09
521400,Order 521400,Closed won,Ecommerce Pipeline,87.31,2026-02-09,2026-02-09,188573,PureGlow Storefront,,2025-03-30
521401,Order 521401,Closed won,Ecommerce Pipeline,85.17,2026-02-09,2026-02-09,220175,PureGlow Storefront,Cj0KCQ42x00020683AbVxYz,2026-02-09
521402,Order 521402,Closed won,Ecommerce Pipeline,98.79,2026-02-09,2026-02-09,212039,PureGlow Storefront,Cj0KCQ42x00020684AbVxYz,2026-01-12
521403,Order 521403,Closed won,Ecommerce Pipeline,42.37,2026-02-09,2026-02-09,220176,PureGlow Storefront,Cj0KCQ42x00020685AbVxYz,2026-02-09
521404,Order 521404,Closed won,Ecommerce Pipeline,83.15,2026-02-09,2026-02-09,220177,PureGlow Storefront,,2026-02-09
521405,Order 521405,Closed won,Ecommerce Pipeline,115.27,2026-02-09,2026-02-09,207163,PureGlow Storefront,Cj0KCQ42x00020686AbVxYz,2025-12-26
521406,Order 521406,Closed won,Ecommerce Pipeline,118.54,2026-02-09,2026-02-09,220178,PureGlow Storefront,Cj0KCQ42x00020687AbVxYz,2026-02-09
521407,Order 521407,Closed won,Ecommerce Pipeline,80.49,2026-02-09,2026-02-09,220179,PureGlow Storefront,Cj0KCQ42x00020688AbVxYz,2026-02-09
521408,Order 521408,Closed won,Ecommerce Pipeline,65.09,2026-02-09,2026-02-09,210962,PureGlow Storefront,Cj0KCQ42x00020689AbVxYz,2026-01-08
521409,Order 521409,Closed won,Ecommerce Pipeline,115.01,2026-02-09,2026-02-09,220180,PureGlow Storefront,Cj0KCQ42x00020690AbVxYz,2026-02-09
521410,Order 521410,Closed won,Ecommerce Pipeline,76.16,2026-02-09,2026-02-09,220181,PureGlow Storefront,Cj0KCQ42x00020691AbVxYz,2026-02-09
521411,Order 521411,Closed won,Ecommerce Pipeline,69.26,2026-02-09,2026-02-09,220182,PureGlow Storefront,Cj0KCQ42x00020692AbVxYz,2026-02-09
521412,Order 521412,Closed won,Ecommerce Pipeline,67.22,2026-02-09,2026-02-09,209967,PureGlow Storefront,,2026-01-05
521413,Order 521413,Closed won,Ecommerce Pipeline,82.85,2026-02-09,2026-02-09,212226,PureGlow Storefront,Cj0KCQ42x00020693AbVxYz,2026-01-13
521414,Order 521414,Closed won,Ecommerce Pipeline,90.91,2026-02-09,2026-02-09,208549,PureGlow Storefront,,2025-12-31
521415,Order 521415,Closed won,Ecommerce Pipeline,68.12,2026-02-09,2026-02-09,220183,PureGlow Storefront,Cj0KCQ42x00020694AbVxYz,2026-02-09
521416,Order 521416,Closed won,Ecommerce Pipeline,93.55,2026-02-09,2026-02-09,220184,PureGlow Storefront,Cj0KCQ42x00020695AbVxYz,2026-02-09
521417,Order 521417,Closed won,Ecommerce Pipeline,110.42,2026-02-09,2026-02-09,219859,PureGlow Storefront,Cj0KCQ42x00020696AbVxYz,2026-02-08
521418,Order 521418,Closed won,Ecommerce Pipeline,89.22,2026-02-09,2026-02-09,220185,PureGlow Storefront,Cj0KCQ42x00020697AbVxYz,2026-02-09
521419,Order 521419,Closed won,Ecommerce Pipeline,69.49,2026-02-09,2026-02-09,220186,PureGlow Storefront,Cj0KCQ42x00020698AbVxYz,2026-02-09
521420,Order 521420,Closed won,Ecommerce Pipeline,60.83,2026-02-09,2026-02-09,220187,PureGlow Storefront,Cj0KCQ42x00020699AbVxYz,2026-02-09
521421,Order 521421,Closed won,Ecommerce Pipeline,75.51,2026-02-09,2026-02-09,146813,PureGlow Storefront,Cj0KCQ42x00020700AbVxYz,2025-06-01
521422,Order 521422,Closed won,Ecommerce Pipeline,71.44,2026-02-09,2026-02-09,220188,PureGlow Storefront,Cj0KCQ42x00020701AbVxYz,2026-02-09
521423,Order 521423,Closed won,Ecommerce Pipeline,66.53,2026-02-09,2026-02-09,220189,PureGlow Storefront,,2026-02-09
521424,Order 521424,Closed won,Ecommerce Pipeline,82.65,2026-02-09,2026-02-09,220190,PureGlow Storefront,Cj0KCQ42x00020702AbVxYz,2026-02-09
521425,Order 521425,Closed won,Ecommerce Pipeline,42.19,2026-02-09,2026-02-09,136326,PureGlow Storefront,Cj0KCQ42x00020703AbVxYz,2025-01-29
521426,Order 521426,Closed won,Ecommerce Pipeline,68.74,2026-02-09,2026-02-09,220191,PureGlow Storefront,Cj0KCQ42x00020704AbVxYz,2026-02-09
521427,Order 521427,Closed won,Ecommerce Pipeline,31.75,2026-02-09,2026-02-09,220192,PureGlow Storefront,Cj0KCQ42x00020705AbVxYz,2026-02-09
521428,Order 521428,Closed won,Ecommerce Pipeline,72.91,2026-02-09,2026-02-09,188743,PureGlow Storefront,Cj0KCQ42x00020706AbVxYz,2025-02-17
521429,Order 521429,Closed won,Ecommerce Pipeline,102.66,2026-02-09,2026-02-09,220193,PureGlow Storefront,Cj0KCQ42x00020707AbVxYz,2026-02-09
521430,Order 521430,Closed won,Ecommerce Pipeline,91.62,2026-02-09,2026-02-09,220194,PureGlow Storefront,Cj0KCQ42x00020708AbVxYz,2026-02-09
521431,Order 521431,Closed won,Ecommerce Pipeline,84.28,2026-02-09,2026-02-09,210635,PureGlow Storefront,Cj0KCQ42x00020709AbVxYz,2026-01-07
521432,Order 521432,Closed won,Ecommerce Pipeline,53.51,2026-02-09,2026-02-09,200942,PureGlow Storefront,Cj0KCQ42x00020710AbVxYz,2025-12-04
521433,Order 521433,Closed won,Ecommerce Pipeline,94.96,2026-02-09,2026-02-09,220195,PureGlow Storefront,,2026-02-09
521434,Order 521434,Closed won,Ecommerce Pipeline,58.50,2026-02-09,2026-02-09,206061,PureGlow Storefront,Cj0KCQ42x00020711AbVxYz,2025-12-22
521435,Order 521435,Closed won,Ecommerce Pipeline,51.52,2026-02-09,2026-02-09,220196,PureGlow Storefront,,2026-02-09
521436,Order 521436,Closed won,Ecommerce Pipeline,100.59,2026-02-09,2026-02-09,200658,PureGlow Storefront,Cj0KCQ42x00020712AbVxYz,2025-12-03
521437,Order 521437,Closed won,Ecommerce Pipeline,86.94,2026-02-09,2026-02-09,220197,PureGlow Storefront,Cj0KCQ42x00020713AbVxYz,2026-02-09
521438,Order 521438,Closed won,Ecommerce Pipeline,91.64,2026-02-09,2026-02-09,219804,PureGlow Storefront,Cj0KCQ42x00020714AbVxYz,2026-02-08
521439,Order 521439,Closed won,Ecommerce Pipeline,80.24,2026-02-09,2026-02-09,220198,PureGlow Storefront,Cj0KCQ42x00020715AbVxYz,2026-02-09
521440,Order 521440,Closed won,Ecommerce Pipeline,53.07,2026-02-09,2026-02-09,220199,PureGlow Storefront,Cj0KCQ42x00020716AbVxYz,2026-02-09
521441,Order 521441,Closed won,Ecommerce Pipeline,64.11,2026-02-09,2026-02-09,145314,PureGlow Storefront,Cj0KCQ42x00020717AbVxYz,2025-09-16
521442,Order 521442,Closed won,Ecommerce Pipeline,64.64,2026-02-09,2026-02-09,220200,PureGlow Storefront,Cj0KCQ42x00020718AbVxYz,2026-02-09
521443,Order 521443,Closed won,Ecommerce Pipeline,97.38,2026-02-09,2026-02-09,220201,PureGlow Storefront,Cj0KCQ42x00020719AbVxYz,2026-02-09
521444,Order 521444,Closed won,Ecommerce Pipeline,38.11,2026-02-09,2026-02-09,151434,PureGlow Storefront,Cj0KCQ42x00020720AbVxYz,2025-07-03
521445,Order 521445,Closed won,Ecommerce Pipeline,90.25,2026-02-09,2026-02-09,206317,PureGlow Storefront,Cj0KCQ42x00020721AbVxYz,2025-12-23
